job,contact,campaign,poutcome,emp.var.rate,euribor3m,nr.employed
2.0,0.0,2.0,1.0,1.1,4.864,5191.0
5.0,1.0,2.0,1.0,-3.4,0.771,5017.5
2.0,1.0,3.0,1.0,1.4,4.964,5228.1
5.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,0.0,2.0,1.0,1.4,4.864,5228.1
4.0,0.0,1.0,1.0,1.4,4.959,5228.1
3.0,1.0,5.0,1.0,1.4,4.963,5228.1
8.0,1.0,1.0,1.0,-1.8,1.435,5099.1
3.0,0.0,1.0,1.0,1.4,4.963,5228.1
4.0,1.0,3.0,1.0,1.4,4.961,5228.1
2.0,1.0,1.0,1.0,1.4,4.962,5228.1
3.0,0.0,1.0,1.0,1.1,4.858,5191.0
3.0,1.0,2.0,1.0,1.4,4.963,5228.1
0.0,1.0,1.0,1.0,-1.8,1.259,5099.1
6.0,1.0,1.0,1.0,-1.8,1.27,5099.1
3.0,1.0,3.0,1.0,1.4,4.968,5228.1
1.0,0.0,5.0,1.0,1.4,4.961,5228.1
10.0,0.0,1.0,1.0,1.1,4.856,5191.0
3.0,0.0,1.0,1.0,1.1,4.855,5191.0
4.0,1.0,2.0,2.0,-1.8,1.365,5099.1
10.0,0.0,6.0,1.0,1.4,4.959,5228.1
10.0,1.0,5.0,1.0,1.4,4.965,5228.1
6.0,1.0,6.0,1.0,1.4,4.964,5228.1
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
3.0,1.0,2.0,1.0,-1.8,1.25,5099.1
1.0,1.0,2.0,1.0,1.4,4.962,5228.1
2.0,1.0,1.0,1.0,-1.8,1.281,5099.1
8.0,1.0,1.0,1.0,-1.8,1.41,5099.1
2.0,0.0,1.0,1.0,-1.8,1.266,5099.1
2.0,0.0,1.0,1.0,-1.7,0.89,4991.6
3.0,1.0,6.0,1.0,1.4,4.961,5228.1
2.0,0.0,3.0,2.0,-3.4,0.722,5017.5
2.0,1.0,1.0,1.0,-1.8,1.334,5099.1
2.0,1.0,6.0,1.0,-1.8,1.25,5099.1
2.0,1.0,2.0,1.0,-0.1,4.076,5195.8
3.0,0.0,1.0,1.0,1.1,4.856,5191.0
4.0,0.0,2.0,1.0,1.1,4.86,5191.0
2.0,1.0,4.0,1.0,1.4,4.968,5228.1
2.0,0.0,2.0,1.0,1.1,4.855,5191.0
2.0,1.0,4.0,1.0,-1.8,1.266,5099.1
2.0,1.0,2.0,1.0,1.4,4.966,5228.1
3.0,1.0,1.0,1.0,-1.8,1.327,5099.1
4.0,0.0,3.0,1.0,1.1,4.857,5191.0
2.0,1.0,1.0,1.0,1.4,4.964,5228.1
2.0,1.0,1.0,1.0,1.4,4.965,5228.1
3.0,1.0,4.0,1.0,1.4,4.961,5228.1
4.0,1.0,1.0,1.0,1.4,4.968,5228.1
7.0,1.0,1.0,1.0,1.4,4.961,5228.1
8.0,1.0,1.0,2.0,-2.9,1.072,5076.2
3.0,1.0,1.0,1.0,-1.8,1.41,5099.1
3.0,1.0,3.0,1.0,-1.8,1.25,5099.1
8.0,0.0,7.0,1.0,-1.8,1.25,5099.1
3.0,1.0,3.0,1.0,1.4,4.962,5228.1
7.0,1.0,3.0,1.0,-0.1,4.076,5195.8
4.0,0.0,2.0,1.0,1.1,4.855,5191.0
2.0,0.0,1.0,1.0,-3.4,0.735,5017.5
2.0,0.0,4.0,1.0,1.1,4.86,5191.0
8.0,1.0,2.0,1.0,-1.7,0.72,4991.6
2.0,0.0,1.0,1.0,1.1,4.857,5191.0
2.0,0.0,8.0,1.0,1.4,4.963,5228.1
4.0,1.0,6.0,1.0,-1.8,1.299,5099.1
4.0,1.0,4.0,1.0,1.4,4.958,5228.1
6.0,1.0,1.0,1.0,-1.8,1.365,5099.1
6.0,1.0,2.0,1.0,-0.1,4.12,5195.8
6.0,1.0,1.0,1.0,-0.1,4.153,5195.8
1.0,1.0,3.0,1.0,1.4,4.968,5228.1
2.0,0.0,2.0,1.0,1.1,4.86,5191.0
11.0,1.0,2.0,1.0,-1.8,1.799,5099.1
4.0,1.0,5.0,1.0,1.4,4.963,5228.1
3.0,1.0,1.0,1.0,1.4,4.963,5228.1
2.0,1.0,1.0,1.0,1.4,4.965,5228.1
2.0,1.0,10.0,1.0,1.4,4.963,5228.1
2.0,1.0,5.0,1.0,-1.8,1.281,5099.1
4.0,0.0,1.0,1.0,-1.8,1.299,5099.1
3.0,0.0,2.0,1.0,1.4,4.967,5228.1
4.0,1.0,4.0,1.0,1.4,4.966,5228.1
3.0,0.0,3.0,1.0,1.4,4.967,5228.1
2.0,0.0,1.0,1.0,1.4,4.96,5228.1
6.0,1.0,2.0,1.0,-0.1,4.153,5195.8
5.0,1.0,4.0,1.0,-2.9,0.869,5076.2
1.0,0.0,2.0,1.0,1.1,4.856,5191.0
3.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,1.0,1.0,1.0,1.4,4.958,5228.1
5.0,1.0,3.0,1.0,1.4,4.966,5228.1
7.0,0.0,1.0,1.0,1.1,4.857,5191.0
2.0,1.0,1.0,2.0,-1.8,1.405,5099.1
4.0,1.0,1.0,1.0,1.4,4.968,5228.1
3.0,0.0,8.0,1.0,1.4,4.96,5228.1
4.0,1.0,6.0,1.0,1.4,4.962,5228.1
11.0,1.0,1.0,1.0,-2.9,0.881,5076.2
3.0,1.0,2.0,1.0,-1.8,1.327,5099.1
1.0,1.0,5.0,1.0,1.4,4.964,5228.1
4.0,0.0,1.0,1.0,1.4,4.959,5228.1
4.0,0.0,4.0,1.0,1.1,4.857,5191.0
1.0,1.0,3.0,1.0,1.4,4.963,5228.1
5.0,0.0,5.0,1.0,-1.8,1.405,5099.1
1.0,1.0,3.0,1.0,1.4,4.966,5228.1
2.0,1.0,1.0,1.0,1.4,4.96,5228.1
4.0,1.0,2.0,1.0,1.4,4.963,5228.1
2.0,1.0,1.0,1.0,-1.8,1.334,5099.1
2.0,1.0,3.0,1.0,1.4,4.965,5228.1
11.0,1.0,2.0,1.0,-3.4,0.715,5017.5
4.0,1.0,2.0,1.0,1.4,4.961,5228.1
4.0,1.0,1.0,1.0,1.4,4.964,5228.1
4.0,1.0,3.0,1.0,1.4,4.96,5228.1
2.0,0.0,1.0,1.0,-0.1,4.86,5195.8
5.0,1.0,1.0,2.0,-3.4,0.714,5017.5
2.0,1.0,2.0,1.0,-1.8,1.327,5099.1
4.0,1.0,1.0,1.0,-0.1,4.12,5195.8
4.0,1.0,2.0,1.0,-1.8,1.266,5099.1
4.0,1.0,2.0,1.0,-1.7,0.737,4991.6
1.0,1.0,4.0,1.0,1.4,4.964,5228.1
2.0,1.0,1.0,1.0,1.4,4.964,5228.1
3.0,0.0,18.0,1.0,1.4,4.961,5228.1
6.0,1.0,2.0,1.0,-0.1,4.12,5195.8
6.0,1.0,1.0,1.0,-0.1,4.191,5195.8
3.0,1.0,1.0,1.0,1.4,4.96,5228.1
11.0,0.0,2.0,1.0,-3.4,0.722,5017.5
2.0,1.0,3.0,1.0,-1.8,1.291,5099.1
2.0,1.0,1.0,1.0,-1.8,1.405,5099.1
2.0,1.0,5.0,1.0,1.4,4.962,5228.1
0.0,1.0,2.0,1.0,-1.1,0.972,4963.6
6.0,1.0,2.0,1.0,1.4,4.962,5228.1
4.0,0.0,1.0,1.0,1.1,4.859,5191.0
2.0,1.0,1.0,1.0,1.4,4.967,5228.1
8.0,1.0,6.0,1.0,1.4,4.963,5228.1
10.0,0.0,1.0,2.0,-2.9,0.884,5076.2
4.0,1.0,6.0,1.0,1.4,4.965,5228.1
10.0,1.0,3.0,1.0,-0.1,4.12,5195.8
2.0,0.0,3.0,1.0,1.4,4.962,5228.1
5.0,0.0,6.0,1.0,1.1,4.855,5191.0
2.0,0.0,9.0,1.0,1.4,4.957,5228.1
2.0,1.0,1.0,2.0,-1.1,1.05,4963.6
4.0,1.0,2.0,1.0,-1.1,0.879,4963.6
5.0,0.0,1.0,1.0,1.1,4.857,5191.0
4.0,0.0,1.0,1.0,1.4,4.961,5228.1
1.0,0.0,3.0,1.0,1.4,4.959,5228.1
0.0,0.0,4.0,1.0,1.4,4.961,5228.1
2.0,1.0,1.0,1.0,-1.8,1.334,5099.1
4.0,0.0,4.0,1.0,1.4,4.865,5228.1
8.0,1.0,1.0,1.0,-1.8,1.405,5099.1
2.0,1.0,2.0,1.0,-1.8,1.244,5099.1
2.0,1.0,43.0,1.0,1.4,4.968,5228.1
4.0,0.0,4.0,1.0,1.1,4.86,5191.0
1.0,0.0,2.0,1.0,1.4,4.959,5228.1
11.0,1.0,1.0,2.0,-3.4,0.742,5017.5
4.0,1.0,1.0,1.0,1.4,4.967,5228.1
3.0,1.0,2.0,1.0,1.4,4.96,5228.1
6.0,1.0,2.0,1.0,1.4,4.965,5228.1
3.0,1.0,1.0,1.0,-0.1,4.191,5195.8
4.0,1.0,3.0,1.0,-0.1,4.12,5195.8
2.0,1.0,1.0,1.0,1.4,4.963,5228.1
2.0,1.0,4.0,1.0,-2.9,1.262,5076.2
6.0,0.0,1.0,1.0,1.4,4.961,5228.1
2.0,0.0,4.0,1.0,-1.7,0.782,4991.6
5.0,0.0,1.0,1.0,1.4,4.961,5228.1
3.0,1.0,2.0,1.0,-1.8,1.334,5099.1
6.0,1.0,3.0,1.0,1.4,4.962,5228.1
2.0,0.0,1.0,1.0,1.4,4.961,5228.1
3.0,1.0,3.0,1.0,-2.9,0.883,5076.2
4.0,1.0,2.0,1.0,-1.8,1.405,5099.1
4.0,0.0,1.0,1.0,1.1,4.856,5191.0
1.0,1.0,1.0,1.0,-1.8,1.327,5099.1
7.0,1.0,2.0,1.0,-0.1,4.12,5195.8
3.0,0.0,4.0,1.0,1.4,4.864,5228.1
2.0,1.0,1.0,1.0,-1.8,1.479,5099.1
1.0,1.0,1.0,1.0,-1.7,0.702,4991.6
6.0,0.0,4.0,1.0,1.4,4.959,5228.1
6.0,0.0,1.0,1.0,1.1,4.856,5191.0
3.0,1.0,10.0,1.0,-1.8,1.291,5099.1
1.0,0.0,1.0,1.0,-2.9,1.266,5076.2
3.0,0.0,4.0,1.0,1.4,4.865,5228.1
1.0,1.0,1.0,1.0,1.4,4.963,5228.1
2.0,1.0,2.0,2.0,-1.7,0.797,4991.6
2.0,1.0,2.0,2.0,-1.7,0.893,4991.6
2.0,1.0,1.0,1.0,1.4,4.967,5228.1
3.0,1.0,1.0,1.0,-1.8,0.692,5008.7
4.0,1.0,1.0,1.0,-3.4,0.728,5017.5
2.0,0.0,3.0,1.0,1.1,4.857,5191.0
3.0,0.0,2.0,1.0,1.1,4.856,5191.0
2.0,1.0,2.0,1.0,-1.8,1.313,5099.1
1.0,1.0,4.0,1.0,-1.8,1.25,5099.1
10.0,0.0,1.0,1.0,-0.1,4.191,5195.8
11.0,1.0,1.0,2.0,-1.7,0.903,4991.6
11.0,1.0,3.0,1.0,1.4,4.962,5228.1
2.0,0.0,2.0,1.0,1.1,4.857,5191.0
6.0,0.0,3.0,1.0,1.1,4.856,5191.0
4.0,0.0,3.0,1.0,-0.1,4.021,5195.8
2.0,1.0,2.0,1.0,1.4,4.965,5228.1
6.0,1.0,2.0,1.0,-0.1,4.153,5195.8
4.0,1.0,3.0,1.0,1.4,4.963,5228.1
1.0,1.0,2.0,1.0,1.4,4.963,5228.1
3.0,1.0,1.0,1.0,-1.8,1.327,5099.1
2.0,0.0,2.0,1.0,1.4,4.967,5228.1
4.0,1.0,1.0,1.0,-1.1,1.05,4963.6
4.0,0.0,2.0,1.0,1.4,4.961,5228.1
4.0,0.0,2.0,1.0,1.1,4.857,5191.0
1.0,1.0,2.0,1.0,-1.8,1.281,5099.1
2.0,0.0,1.0,1.0,1.4,4.866,5228.1
10.0,1.0,2.0,1.0,-0.1,4.12,5195.8
3.0,0.0,1.0,1.0,1.1,4.859,5191.0
1.0,1.0,1.0,1.0,-1.8,1.405,5099.1
4.0,1.0,2.0,1.0,1.4,4.962,5228.1
4.0,0.0,2.0,1.0,1.1,4.857,5191.0
7.0,1.0,3.0,2.0,-1.8,0.652,5008.7
3.0,0.0,1.0,1.0,1.1,4.858,5191.0
2.0,0.0,2.0,1.0,1.1,4.856,5191.0
6.0,1.0,1.0,1.0,-0.1,4.12,5195.8
4.0,1.0,1.0,1.0,-1.8,1.334,5099.1
2.0,1.0,2.0,1.0,-0.1,4.12,5195.8
3.0,1.0,3.0,1.0,-1.8,1.405,5099.1
4.0,1.0,2.0,1.0,-1.8,1.299,5099.1
4.0,1.0,1.0,1.0,-1.8,1.405,5099.1
4.0,1.0,23.0,1.0,1.4,4.968,5228.1
6.0,1.0,1.0,1.0,-1.8,1.415,5099.1
2.0,1.0,1.0,1.0,1.4,4.965,5228.1
1.0,0.0,2.0,1.0,-0.1,4.12,5195.8
6.0,1.0,1.0,1.0,-0.1,4.191,5195.8
6.0,1.0,5.0,1.0,-0.1,4.12,5195.8
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
2.0,1.0,2.0,1.0,1.4,4.964,5228.1
7.0,0.0,1.0,1.0,1.4,4.961,5228.1
3.0,0.0,1.0,1.0,1.4,4.961,5228.1
4.0,0.0,2.0,1.0,1.1,4.86,5191.0
6.0,0.0,12.0,1.0,1.1,4.856,5191.0
4.0,0.0,2.0,1.0,1.1,4.859,5191.0
11.0,1.0,3.0,1.0,-1.8,1.453,5099.1
10.0,1.0,1.0,1.0,-3.4,0.716,5017.5
2.0,0.0,3.0,1.0,1.1,4.856,5191.0
6.0,0.0,1.0,1.0,-1.7,0.782,4991.6
3.0,1.0,3.0,1.0,1.4,4.965,5228.1
2.0,0.0,3.0,1.0,1.1,4.857,5191.0
0.0,1.0,2.0,1.0,-0.1,4.076,5195.8
6.0,1.0,1.0,1.0,-3.4,0.741,5017.5
6.0,1.0,4.0,1.0,-0.1,4.12,5195.8
2.0,1.0,1.0,1.0,1.4,4.964,5228.1
1.0,0.0,15.0,1.0,1.4,4.961,5228.1
11.0,0.0,3.0,1.0,1.1,4.857,5191.0
3.0,0.0,11.0,1.0,1.4,4.864,5228.1
10.0,0.0,8.0,1.0,1.4,4.959,5228.1
2.0,1.0,7.0,1.0,-1.8,1.266,5099.1
4.0,0.0,3.0,1.0,1.1,4.857,5191.0
11.0,0.0,2.0,1.0,1.4,4.864,5228.1
8.0,0.0,2.0,1.0,1.1,4.859,5191.0
4.0,1.0,4.0,1.0,1.4,4.965,5228.1
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
2.0,0.0,4.0,1.0,1.1,4.858,5191.0
2.0,1.0,1.0,1.0,1.4,4.963,5228.1
2.0,1.0,2.0,1.0,1.4,4.962,5228.1
3.0,1.0,4.0,1.0,1.4,4.963,5228.1
2.0,0.0,1.0,1.0,1.1,4.855,5191.0
8.0,0.0,7.0,1.0,-1.8,0.646,5008.7
2.0,1.0,3.0,1.0,1.4,4.966,5228.1
3.0,1.0,2.0,1.0,1.4,4.965,5228.1
2.0,0.0,1.0,1.0,1.1,4.856,5191.0
3.0,0.0,1.0,1.0,-0.1,4.918,5195.8
11.0,1.0,5.0,1.0,-1.8,1.64,5099.1
6.0,1.0,2.0,1.0,1.4,4.965,5228.1
2.0,1.0,1.0,1.0,-0.1,4.12,5195.8
2.0,1.0,2.0,1.0,-0.1,4.076,5195.8
2.0,1.0,2.0,1.0,-1.8,0.677,5008.7
2.0,1.0,7.0,1.0,1.4,4.963,5228.1
5.0,1.0,1.0,1.0,-3.4,0.742,5017.5
10.0,1.0,1.0,1.0,-3.4,0.714,5017.5
1.0,1.0,1.0,1.0,-1.8,1.291,5099.1
2.0,1.0,1.0,1.0,1.4,4.97,5228.1
3.0,1.0,1.0,1.0,-0.1,4.12,5195.8
2.0,0.0,2.0,1.0,1.4,4.961,5228.1
1.0,0.0,11.0,1.0,1.1,4.859,5191.0
3.0,1.0,4.0,1.0,1.4,4.961,5228.1
2.0,0.0,8.0,1.0,1.4,4.958,5228.1
2.0,1.0,5.0,1.0,-0.1,4.021,5195.8
7.0,1.0,1.0,1.0,-2.9,0.884,5076.2
3.0,0.0,1.0,1.0,-0.1,5.045,5195.8
1.0,1.0,4.0,1.0,-0.1,4.076,5195.8
2.0,0.0,3.0,1.0,1.1,4.86,5191.0
6.0,1.0,1.0,1.0,-0.1,4.191,5195.8
1.0,1.0,1.0,1.0,-1.8,1.405,5099.1
4.0,1.0,1.0,1.0,-2.9,1.262,5076.2
1.0,1.0,1.0,1.0,-0.1,4.076,5195.8
4.0,1.0,1.0,1.0,-1.8,1.726,5099.1
4.0,1.0,5.0,1.0,1.4,4.964,5228.1
3.0,1.0,3.0,1.0,1.4,4.957,5228.1
2.0,0.0,2.0,1.0,1.4,4.959,5228.1
4.0,1.0,4.0,1.0,1.4,4.964,5228.1
1.0,0.0,1.0,1.0,1.4,4.967,5228.1
4.0,0.0,3.0,1.0,1.4,4.864,5228.1
3.0,1.0,1.0,1.0,1.4,4.96,5228.1
3.0,1.0,1.0,1.0,-1.8,1.266,5099.1
2.0,1.0,1.0,1.0,-0.1,4.076,5195.8
2.0,1.0,2.0,1.0,-2.9,0.979,5076.2
4.0,1.0,6.0,1.0,1.4,4.957,5228.1
2.0,1.0,4.0,1.0,1.4,4.963,5228.1
1.0,1.0,2.0,1.0,1.4,4.957,5228.1
4.0,1.0,2.0,1.0,1.4,4.957,5228.1
3.0,1.0,1.0,1.0,-1.8,1.244,5099.1
2.0,0.0,2.0,1.0,1.1,4.86,5191.0
2.0,1.0,1.0,1.0,-1.8,1.25,5099.1
3.0,0.0,19.0,1.0,1.4,4.962,5228.1
4.0,0.0,1.0,1.0,-0.1,4.12,5195.8
4.0,0.0,1.0,1.0,1.4,4.962,5228.1
1.0,1.0,2.0,1.0,-1.8,1.25,5099.1
11.0,0.0,1.0,1.0,-3.4,0.716,5017.5
2.0,1.0,2.0,1.0,1.4,4.964,5228.1
4.0,1.0,12.0,1.0,1.4,4.962,5228.1
5.0,1.0,1.0,1.0,1.4,4.961,5228.1
1.0,1.0,2.0,1.0,-1.8,1.354,5099.1
2.0,1.0,4.0,1.0,1.4,4.962,5228.1
5.0,1.0,1.0,1.0,-1.8,1.405,5099.1
2.0,1.0,1.0,1.0,-1.8,1.299,5099.1
2.0,0.0,6.0,1.0,-1.8,1.244,5099.1
4.0,0.0,1.0,1.0,1.1,4.859,5191.0
5.0,1.0,1.0,1.0,-1.8,1.663,5099.1
4.0,1.0,1.0,1.0,-0.1,4.12,5195.8
11.0,1.0,1.0,1.0,-1.8,1.41,5099.1
3.0,1.0,1.0,1.0,-1.8,1.25,5099.1
4.0,1.0,1.0,1.0,1.4,4.963,5228.1
4.0,0.0,3.0,1.0,1.4,4.96,5228.1
1.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
1.0,1.0,1.0,1.0,1.4,4.97,5228.1
1.0,0.0,1.0,1.0,1.1,4.856,5191.0
1.0,1.0,2.0,1.0,1.4,4.96,5228.1
1.0,0.0,1.0,1.0,-0.1,4.12,5195.8
3.0,1.0,4.0,1.0,-1.8,1.344,5099.1
3.0,1.0,4.0,1.0,-1.8,1.405,5099.1
5.0,1.0,5.0,1.0,1.4,4.962,5228.1
3.0,1.0,1.0,1.0,-1.8,1.25,5099.1
6.0,1.0,1.0,2.0,-3.4,0.74,5017.5
4.0,1.0,5.0,1.0,1.4,4.964,5228.1
1.0,1.0,3.0,1.0,1.4,4.961,5228.1
1.0,0.0,2.0,1.0,1.4,4.961,5228.1
1.0,1.0,1.0,1.0,1.4,4.963,5228.1
2.0,1.0,1.0,1.0,-1.8,1.281,5099.1
3.0,0.0,14.0,1.0,1.4,4.959,5228.1
3.0,0.0,2.0,1.0,1.1,4.859,5191.0
3.0,1.0,1.0,1.0,-0.1,4.076,5195.8
4.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,0.0,1.0,1.0,1.4,4.959,5228.1
2.0,0.0,4.0,1.0,1.4,4.961,5228.1
11.0,1.0,2.0,1.0,-3.0,0.708,5023.5
2.0,1.0,2.0,1.0,1.4,4.962,5228.1
2.0,1.0,1.0,1.0,-1.8,1.244,5099.1
4.0,0.0,1.0,1.0,1.1,4.857,5191.0
5.0,1.0,1.0,1.0,-1.8,1.313,5099.1
2.0,0.0,1.0,1.0,1.4,4.959,5228.1
6.0,0.0,1.0,1.0,1.1,4.857,5191.0
3.0,1.0,2.0,1.0,1.4,4.963,5228.1
4.0,0.0,3.0,1.0,1.1,4.857,5191.0
3.0,0.0,1.0,1.0,-1.7,0.898,4991.6
5.0,0.0,1.0,1.0,1.1,4.856,5191.0
4.0,1.0,2.0,1.0,1.4,4.963,5228.1
7.0,0.0,1.0,1.0,1.4,4.961,5228.1
4.0,1.0,1.0,1.0,1.4,4.966,5228.1
4.0,1.0,2.0,1.0,-0.1,4.153,5195.8
2.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,1.0,1.0,1.0,-1.8,1.405,5099.1
4.0,1.0,1.0,1.0,-3.4,0.741,5017.5
2.0,1.0,5.0,1.0,-0.1,4.153,5195.8
2.0,0.0,4.0,1.0,1.1,4.864,5191.0
1.0,0.0,1.0,1.0,1.1,4.855,5191.0
2.0,0.0,1.0,1.0,-0.1,4.968,5195.8
10.0,1.0,4.0,1.0,1.4,4.963,5228.1
4.0,0.0,3.0,1.0,1.1,4.86,5191.0
4.0,0.0,2.0,1.0,1.4,4.865,5228.1
3.0,0.0,4.0,1.0,1.4,4.96,5228.1
2.0,0.0,2.0,1.0,1.1,4.855,5191.0
5.0,1.0,2.0,1.0,-2.9,0.825,5076.2
2.0,1.0,1.0,1.0,1.4,4.965,5228.1
2.0,1.0,6.0,1.0,-1.8,1.354,5099.1
4.0,1.0,2.0,1.0,-1.8,1.313,5099.1
1.0,0.0,7.0,1.0,-0.1,4.076,5195.8
2.0,1.0,1.0,1.0,-0.1,4.153,5195.8
2.0,0.0,4.0,1.0,-1.8,1.327,5099.1
2.0,0.0,2.0,1.0,1.1,4.864,5191.0
6.0,1.0,1.0,1.0,1.4,4.966,5228.1
10.0,0.0,3.0,1.0,1.1,4.857,5191.0
4.0,1.0,4.0,1.0,-1.8,1.281,5099.1
1.0,1.0,1.0,1.0,1.4,4.962,5228.1
3.0,0.0,2.0,1.0,1.1,4.855,5191.0
2.0,1.0,2.0,2.0,-3.4,0.716,5017.5
7.0,1.0,2.0,1.0,1.4,4.962,5228.1
3.0,1.0,1.0,1.0,-0.1,4.12,5195.8
2.0,1.0,1.0,1.0,1.4,4.963,5228.1
3.0,1.0,1.0,1.0,-0.1,4.191,5195.8
2.0,0.0,1.0,2.0,-1.8,0.654,5008.7
2.0,1.0,1.0,1.0,-2.9,1.262,5076.2
2.0,0.0,2.0,1.0,1.4,4.96,5228.1
4.0,0.0,1.0,1.0,-0.1,5.0,5195.8
5.0,1.0,2.0,1.0,1.4,4.961,5228.1
0.0,1.0,4.0,1.0,1.4,4.96,5228.1
2.0,0.0,6.0,1.0,1.4,4.968,5228.1
3.0,1.0,1.0,1.0,-1.8,1.334,5099.1
4.0,0.0,1.0,1.0,1.1,4.856,5191.0
5.0,0.0,1.0,1.0,1.4,4.961,5228.1
2.0,1.0,1.0,1.0,-0.1,4.191,5195.8
3.0,1.0,3.0,1.0,-1.8,1.281,5099.1
10.0,1.0,2.0,1.0,1.4,4.962,5228.1
4.0,1.0,2.0,1.0,1.4,4.965,5228.1
3.0,1.0,3.0,1.0,-1.8,1.291,5099.1
2.0,1.0,6.0,1.0,1.4,4.962,5228.1
1.0,1.0,1.0,1.0,1.4,4.96,5228.1
3.0,1.0,4.0,1.0,1.4,4.963,5228.1
7.0,1.0,1.0,1.0,-1.8,1.244,5099.1
2.0,1.0,1.0,1.0,-0.1,4.021,5195.8
0.0,0.0,2.0,1.0,1.4,4.961,5228.1
4.0,0.0,1.0,1.0,1.1,4.856,5191.0
2.0,1.0,1.0,1.0,-1.8,0.638,5008.7
2.0,0.0,8.0,1.0,1.4,4.962,5228.1
4.0,1.0,1.0,1.0,-0.1,4.12,5195.8
2.0,0.0,1.0,1.0,1.4,4.958,5228.1
2.0,1.0,1.0,1.0,-1.8,1.313,5099.1
2.0,1.0,2.0,1.0,-1.8,1.327,5099.1
2.0,1.0,2.0,1.0,-0.1,4.021,5195.8
8.0,1.0,1.0,1.0,-1.8,1.327,5099.1
2.0,1.0,1.0,1.0,-1.8,1.313,5099.1
2.0,1.0,2.0,1.0,-1.8,0.697,5008.7
3.0,0.0,2.0,1.0,1.1,4.857,5191.0
2.0,1.0,1.0,1.0,1.4,4.966,5228.1
4.0,1.0,4.0,1.0,1.4,4.96,5228.1
3.0,0.0,1.0,1.0,1.4,4.967,5228.1
1.0,0.0,2.0,1.0,1.1,4.855,5191.0
3.0,0.0,4.0,1.0,1.4,4.962,5228.1
4.0,1.0,8.0,1.0,-1.8,1.299,5099.1
7.0,0.0,6.0,1.0,-0.1,4.076,5195.8
8.0,1.0,4.0,1.0,-0.1,4.12,5195.8
6.0,1.0,1.0,1.0,-1.8,1.344,5099.1
3.0,0.0,1.0,1.0,1.4,4.865,5228.1
4.0,1.0,1.0,2.0,-1.7,0.846,4991.6
6.0,1.0,2.0,1.0,-0.1,4.191,5195.8
5.0,1.0,4.0,1.0,-1.8,1.538,5099.1
4.0,0.0,2.0,1.0,1.4,4.955,5228.1
3.0,1.0,1.0,1.0,-1.8,1.344,5099.1
3.0,1.0,2.0,1.0,-1.8,1.405,5099.1
6.0,1.0,2.0,1.0,1.4,4.965,5228.1
5.0,0.0,3.0,1.0,1.1,4.857,5191.0
2.0,1.0,1.0,1.0,1.4,4.96,5228.1
3.0,1.0,1.0,1.0,1.4,4.962,5228.1
3.0,0.0,5.0,1.0,1.4,4.961,5228.1
0.0,1.0,12.0,1.0,1.4,4.962,5228.1
2.0,0.0,1.0,1.0,1.1,4.857,5191.0
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
3.0,0.0,4.0,1.0,-1.8,1.405,5099.1
6.0,1.0,1.0,1.0,-1.8,1.313,5099.1
4.0,1.0,5.0,1.0,1.4,4.963,5228.1
3.0,0.0,3.0,1.0,1.1,4.86,5191.0
3.0,1.0,2.0,1.0,-1.8,1.334,5099.1
2.0,1.0,1.0,1.0,1.4,4.962,5228.1
4.0,1.0,3.0,1.0,1.4,4.968,5228.1
1.0,1.0,1.0,1.0,-0.1,4.153,5195.8
1.0,1.0,2.0,1.0,-1.8,1.354,5099.1
1.0,0.0,2.0,1.0,1.1,4.855,5191.0
5.0,1.0,4.0,1.0,1.4,4.97,5228.1
1.0,1.0,1.0,1.0,-1.8,1.25,5099.1
3.0,1.0,2.0,1.0,-1.8,1.344,5099.1
6.0,1.0,1.0,1.0,1.4,4.965,5228.1
5.0,0.0,1.0,1.0,1.4,4.961,5228.1
3.0,1.0,2.0,1.0,-1.8,1.25,5099.1
5.0,1.0,1.0,1.0,-1.1,0.972,4963.6
2.0,0.0,2.0,1.0,1.4,4.866,5228.1
2.0,0.0,4.0,1.0,1.1,4.855,5191.0
11.0,1.0,2.0,1.0,-1.8,1.327,5099.1
3.0,1.0,5.0,1.0,1.4,4.962,5228.1
3.0,0.0,1.0,1.0,1.4,4.963,5228.1
2.0,0.0,6.0,1.0,1.1,4.857,5191.0
4.0,1.0,3.0,1.0,1.4,4.968,5228.1
3.0,1.0,1.0,1.0,-0.1,4.191,5195.8
3.0,0.0,1.0,1.0,1.1,4.857,5191.0
2.0,1.0,1.0,1.0,1.4,4.962,5228.1
4.0,0.0,1.0,1.0,-0.1,4.936,5195.8
2.0,1.0,1.0,1.0,-0.1,4.021,5195.8
4.0,1.0,2.0,1.0,1.4,4.962,5228.1
4.0,1.0,4.0,1.0,1.4,4.964,5228.1
10.0,1.0,1.0,1.0,1.4,4.962,5228.1
