age,job,marital,education,default,housing,loan,contact,campaign,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed
30,,,,,,,,2,,-3.4,-29.8,0.771,5017.5
25,,,,,,,,3,,-3.4,-30.1,0.714,5017.5
34,,,,,,,,4,,1.4,-42.7,4.961,5228.1
63,,,,,,,,1,,-3.4,-26.9,0.74,5017.5
31,,,,,,,,2,,-2.9,-31.4,0.821,5076.2
42,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
39,,,,,,,,1,,1.4,-41.8,4.961,5228.1
45,,,,,,,,3,,-1.8,-46.2,1.299,5099.1
48,,,,,,,,1,,1.1,-36.4,4.856,5191.0
50,,,,,,,,2,,-1.8,-47.1,1.41,5099.1
34,,,,,,,,2,,1.1,-36.4,4.855,5191.0
44,,,,,,,,5,,1.4,-42.7,4.961,5228.1
27,,,,,,,,3,,-1.1,-49.5,1.029,4963.6
45,,,,,,,,1,,1.4,-42.7,4.962,5228.1
36,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
32,,,,,,,,4,,-0.1,-42.0,4.076,5195.8
48,,,,,,,,5,,1.4,-42.7,4.962,5228.1
51,,,,,,,,2,,1.1,-36.4,4.864,5191.0
83,,,,,,,,2,,-3.4,-29.8,0.771,5017.5
47,,,,,,,,3,,1.4,-36.1,4.964,5228.1
49,,,,,,,,1,,1.4,-42.7,4.963,5228.1
46,,,,,,,,2,,1.4,-41.8,4.864,5228.1
43,,,,,,,,1,,1.4,-41.8,4.959,5228.1
51,,,,,,,,5,,1.4,-36.1,4.963,5228.1
30,,,,,,,,1,,-1.8,-47.1,1.435,5099.1
26,,,,,,,,1,,1.4,-42.7,4.963,5228.1
45,,,,,,,,3,,1.4,-42.7,4.961,5228.1
34,,,,,,,,1,,1.4,-42.7,4.962,5228.1
35,,,,,,,,1,,1.1,-36.4,4.858,5191.0
47,,,,,,,,2,,1.4,-36.1,4.963,5228.1
66,,,,,,,,1,,-1.8,-46.2,1.259,5099.1
47,,,,,,,,1,,-1.8,-46.2,1.27,5099.1
31,,,,,,,,3,,1.4,-42.7,4.968,5228.1
48,,,,,,,,5,,1.4,-41.8,4.961,5228.1
44,,,,,,,,1,,1.1,-36.4,4.856,5191.0
45,,,,,,,,1,,1.1,-36.4,4.855,5191.0
29,,,,,,,,2,,-1.8,-47.1,1.365,5099.1
46,,,,,,,,6,,1.4,-41.8,4.959,5228.1
46,,,,,,,,5,,1.4,-36.1,4.965,5228.1
30,,,,,,,,6,,1.4,-36.1,4.964,5228.1
33,,,,,,,,1,,1.1,-36.4,4.857,5191.0
41,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
54,,,,,,,,2,,1.4,-42.7,4.962,5228.1
37,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
41,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
36,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
33,,,,,,,,1,,-1.7,-38.3,0.89,4991.6
51,,,,,,,,6,,1.4,-42.7,4.961,5228.1
32,,,,,,,,3,,-3.4,-30.1,0.722,5017.5
59,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
34,,,,,,,,6,,-1.8,-46.2,1.25,5099.1
35,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
30,,,,,,,,1,,1.1,-36.4,4.856,5191.0
30,,,,,,,,2,,1.1,-36.4,4.86,5191.0
25,,,,,,,,4,,1.4,-42.7,4.968,5228.1
40,,,,,,,,2,,1.1,-36.4,4.855,5191.0
28,,,,,,,,4,,-1.8,-46.2,1.266,5099.1
48,,,,,,,,2,,1.4,-36.1,4.966,5228.1
28,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
29,,,,,,,,3,,1.1,-36.4,4.857,5191.0
33,,,,,,,,1,,1.4,-36.1,4.964,5228.1
56,,,,,,,,1,,1.4,-36.1,4.965,5228.1
39,,,,,,,,4,,1.4,-42.7,4.961,5228.1
48,,,,,,,,1,,1.4,-36.1,4.968,5228.1
38,,,,,,,,1,,1.4,-42.7,4.961,5228.1
32,,,,,,,,1,,-2.9,-33.6,1.072,5076.2
38,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
51,,,,,,,,3,,-1.8,-46.2,1.25,5099.1
34,,,,,,,,7,,-1.8,-46.2,1.25,5099.1
35,,,,,,,,3,,1.4,-42.7,4.962,5228.1
34,,,,,,,,3,,-0.1,-42.0,4.076,5195.8
39,,,,,,,,2,,1.1,-36.4,4.855,5191.0
44,,,,,,,,1,,-3.4,-26.9,0.735,5017.5
30,,,,,,,,4,,1.1,-36.4,4.86,5191.0
29,,,,,,,,2,,-1.7,-39.8,0.72,4991.6
38,,,,,,,,1,,1.1,-36.4,4.857,5191.0
32,,,,,,,,8,,1.4,-42.7,4.963,5228.1
34,,,,,,,,6,,-1.8,-46.2,1.299,5099.1
36,,,,,,,,4,,1.4,-42.7,4.958,5228.1
49,,,,,,,,1,,-1.8,-47.1,1.365,5099.1
56,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
52,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
47,,,,,,,,3,,1.4,-42.7,4.968,5228.1
45,,,,,,,,2,,1.1,-36.4,4.86,5191.0
28,,,,,,,,2,,-1.8,-50.0,1.799,5099.1
32,,,,,,,,5,,1.4,-36.1,4.963,5228.1
54,,,,,,,,1,,1.4,-42.7,4.963,5228.1
32,,,,,,,,1,,1.4,-36.1,4.965,5228.1
33,,,,,,,,10,,1.4,-42.7,4.963,5228.1
45,,,,,,,,5,,-1.8,-46.2,1.281,5099.1
32,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
27,,,,,,,,2,,1.4,-41.8,4.967,5228.1
33,,,,,,,,4,,1.4,-36.1,4.966,5228.1
45,,,,,,,,3,,1.4,-41.8,4.967,5228.1
35,,,,,,,,1,,1.4,-41.8,4.96,5228.1
57,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
62,,,,,,,,4,,-2.9,-31.4,0.869,5076.2
49,,,,,,,,2,,1.1,-36.4,4.856,5191.0
46,,,,,,,,1,,1.4,-42.7,4.963,5228.1
27,,,,,,,,1,,1.4,-42.7,4.958,5228.1
57,,,,,,,,3,,1.4,-36.1,4.966,5228.1
52,,,,,,,,1,,1.1,-36.4,4.857,5191.0
29,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
42,,,,,,,,1,,1.4,-36.1,4.968,5228.1
42,,,,,,,,8,,1.4,-42.7,4.96,5228.1
27,,,,,,,,6,,1.4,-42.7,4.962,5228.1
24,,,,,,,,1,,-2.9,-31.4,0.881,5076.2
44,,,,,,,,2,,-1.8,-46.2,1.327,5099.1
58,,,,,,,,5,,1.4,-36.1,4.964,5228.1
33,,,,,,,,1,,1.4,-41.8,4.959,5228.1
29,,,,,,,,4,,1.1,-36.4,4.857,5191.0
26,,,,,,,,3,,1.4,-42.7,4.963,5228.1
60,,,,,,,,5,,-1.8,-47.1,1.405,5099.1
36,,,,,,,,3,,1.4,-36.1,4.966,5228.1
25,,,,,,,,1,,1.4,-42.7,4.96,5228.1
37,,,,,,,,2,,1.4,-36.1,4.963,5228.1
41,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
41,,,,,,,,3,,1.4,-36.1,4.965,5228.1
20,,,,,,,,2,,-3.4,-30.1,0.715,5017.5
28,,,,,,,,2,,1.4,-42.7,4.961,5228.1
32,,,,,,,,1,,1.4,-36.1,4.964,5228.1
56,,,,,,,,3,,1.4,-42.7,4.96,5228.1
31,,,,,,,,1,,-0.1,-40.4,4.86,5195.8
78,,,,,,,,1,,-3.4,-30.1,0.714,5017.5
39,,,,,,,,2,,-1.8,-46.2,1.327,5099.1
35,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
37,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
27,,,,,,,,2,,-1.7,-39.8,0.737,4991.6
46,,,,,,,,4,,1.4,-36.1,4.964,5228.1
31,,,,,,,,1,,1.4,-36.1,4.964,5228.1
54,,,,,,,,18,,1.4,-41.8,4.961,5228.1
56,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
42,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
39,,,,,,,,1,,1.4,-42.7,4.96,5228.1
23,,,,,,,,2,,-3.4,-30.1,0.722,5017.5
38,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
29,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
40,,,,,,,,5,,1.4,-36.1,4.962,5228.1
39,,,,,,,,2,,-1.1,-49.5,0.972,4963.6
43,,,,,,,,2,,1.4,-42.7,4.962,5228.1
35,,,,,,,,1,,1.1,-36.4,4.859,5191.0
55,,,,,,,,1,,1.4,-36.1,4.967,5228.1
53,,,,,,,,6,,1.4,-36.1,4.963,5228.1
57,,,,,,,,1,,-2.9,-31.4,0.884,5076.2
40,,,,,,,,6,,1.4,-36.1,4.965,5228.1
40,,,,,,,,3,,-0.1,-42.0,4.12,5195.8
32,,,,,,,,3,,1.4,-42.7,4.962,5228.1
59,,,,,,,,6,,1.1,-36.4,4.855,5191.0
56,,,,,,,,9,,1.4,-42.7,4.957,5228.1
48,,,,,,,,1,,-1.1,-50.8,1.05,4963.6
30,,,,,,,,2,,-1.1,-37.5,0.879,4963.6
58,,,,,,,,1,,1.1,-36.4,4.857,5191.0
42,,,,,,,,1,,1.4,-41.8,4.961,5228.1
49,,,,,,,,3,,1.4,-41.8,4.959,5228.1
39,,,,,,,,4,,1.4,-41.8,4.961,5228.1
34,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
29,,,,,,,,4,,1.4,-41.8,4.865,5228.1
28,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
29,,,,,,,,2,,-1.8,-46.2,1.244,5099.1
54,,,,,,,,43,,1.4,-42.7,4.968,5228.1
34,,,,,,,,4,,1.1,-36.4,4.86,5191.0
43,,,,,,,,2,,1.4,-41.8,4.959,5228.1
22,,,,,,,,1,,-3.4,-26.9,0.742,5017.5
29,,,,,,,,1,,1.4,-36.1,4.967,5228.1
28,,,,,,,,2,,1.4,-42.7,4.96,5228.1
35,,,,,,,,2,,1.4,-36.1,4.965,5228.1
39,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
35,,,,,,,,3,,-0.1,-42.0,4.12,5195.8
30,,,,,,,,1,,1.4,-36.1,4.963,5228.1
32,,,,,,,,4,,-2.9,-40.8,1.262,5076.2
54,,,,,,,,1,,1.4,-41.8,4.961,5228.1
37,,,,,,,,4,,-1.7,-40.3,0.782,4991.6
55,,,,,,,,1,,1.4,-41.8,4.961,5228.1
31,,,,,,,,2,,-1.8,-46.2,1.334,5099.1
29,,,,,,,,3,,1.4,-42.7,4.962,5228.1
35,,,,,,,,1,,1.4,-41.8,4.961,5228.1
69,,,,,,,,3,,-2.9,-31.4,0.883,5076.2
40,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
55,,,,,,,,1,,1.1,-36.4,4.856,5191.0
50,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
30,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
37,,,,,,,,4,,1.4,-41.8,4.864,5228.1
48,,,,,,,,1,,-1.8,-47.1,1.479,5099.1
25,,,,,,,,1,,-1.7,-39.8,0.702,4991.6
31,,,,,,,,4,,1.4,-41.8,4.959,5228.1
52,,,,,,,,1,,1.1,-36.4,4.856,5191.0
33,,,,,,,,10,,-1.8,-46.2,1.291,5099.1
31,,,,,,,,1,,-2.9,-40.8,1.266,5076.2
33,,,,,,,,4,,1.4,-41.8,4.865,5228.1
31,,,,,,,,1,,1.4,-42.7,4.963,5228.1
30,,,,,,,,2,,-1.7,-40.3,0.797,4991.6
52,,,,,,,,2,,-1.7,-40.3,0.893,4991.6
38,,,,,,,,1,,1.4,-36.1,4.967,5228.1
45,,,,,,,,1,,-1.8,-40.0,0.692,5008.7
32,,,,,,,,1,,-3.4,-26.9,0.728,5017.5
57,,,,,,,,3,,1.1,-36.4,4.857,5191.0
41,,,,,,,,2,,1.1,-36.4,4.856,5191.0
27,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
24,,,,,,,,4,,-1.8,-46.2,1.25,5099.1
37,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
26,,,,,,,,1,,-1.7,-38.3,0.903,4991.6
38,,,,,,,,3,,1.4,-42.7,4.962,5228.1
34,,,,,,,,2,,1.1,-36.4,4.857,5191.0
58,,,,,,,,3,,1.1,-36.4,4.856,5191.0
51,,,,,,,,3,,-0.1,-42.0,4.021,5195.8
44,,,,,,,,2,,1.4,-36.1,4.965,5228.1
46,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
33,,,,,,,,3,,1.4,-36.1,4.963,5228.1
33,,,,,,,,2,,1.4,-42.7,4.963,5228.1
34,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
34,,,,,,,,2,,1.4,-41.8,4.967,5228.1
37,,,,,,,,1,,-1.1,-50.8,1.05,4963.6
43,,,,,,,,2,,1.4,-41.8,4.961,5228.1
37,,,,,,,,2,,1.1,-36.4,4.857,5191.0
41,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
39,,,,,,,,1,,1.4,-41.8,4.866,5228.1
42,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
44,,,,,,,,1,,1.1,-36.4,4.859,5191.0
57,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
35,,,,,,,,2,,1.4,-42.7,4.962,5228.1
36,,,,,,,,2,,1.1,-36.4,4.857,5191.0
55,,,,,,,,3,,-1.8,-34.8,0.652,5008.7
45,,,,,,,,1,,1.1,-36.4,4.858,5191.0
46,,,,,,,,2,,1.1,-36.4,4.856,5191.0
31,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
40,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
44,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
44,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
49,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
29,,,,,,,,23,,1.4,-42.7,4.968,5228.1
44,,,,,,,,1,,-1.8,-47.1,1.415,5099.1
52,,,,,,,,1,,1.4,-36.1,4.965,5228.1
44,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
54,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
50,,,,,,,,5,,-0.1,-42.0,4.12,5195.8
37,,,,,,,,1,,1.1,-36.4,4.857,5191.0
59,,,,,,,,2,,1.4,-36.1,4.964,5228.1
41,,,,,,,,1,,1.4,-41.8,4.961,5228.1
41,,,,,,,,1,,1.4,-41.8,4.961,5228.1
34,,,,,,,,2,,1.1,-36.4,4.86,5191.0
40,,,,,,,,12,,1.1,-36.4,4.856,5191.0
30,,,,,,,,2,,1.1,-36.4,4.859,5191.0
28,,,,,,,,3,,-1.8,-47.1,1.453,5099.1
55,,,,,,,,1,,-3.4,-30.1,0.716,5017.5
38,,,,,,,,3,,1.1,-36.4,4.856,5191.0
35,,,,,,,,1,,-1.7,-40.3,0.782,4991.6
51,,,,,,,,3,,1.4,-36.1,4.965,5228.1
46,,,,,,,,3,,1.1,-36.4,4.857,5191.0
29,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
42,,,,,,,,1,,-3.4,-26.9,0.741,5017.5
55,,,,,,,,4,,-0.1,-42.0,4.12,5195.8
29,,,,,,,,1,,1.4,-36.1,4.964,5228.1
20,,,,,,,,15,,1.4,-42.7,4.961,5228.1
35,,,,,,,,3,,1.1,-36.4,4.857,5191.0
30,,,,,,,,11,,1.4,-41.8,4.864,5228.1
33,,,,,,,,8,,1.4,-41.8,4.959,5228.1
29,,,,,,,,7,,-1.8,-46.2,1.266,5099.1
40,,,,,,,,3,,1.1,-36.4,4.857,5191.0
25,,,,,,,,2,,1.4,-41.8,4.864,5228.1
36,,,,,,,,2,,1.1,-36.4,4.859,5191.0
36,,,,,,,,4,,1.4,-36.1,4.965,5228.1
45,,,,,,,,1,,1.1,-36.4,4.857,5191.0
38,,,,,,,,4,,1.1,-36.4,4.858,5191.0
35,,,,,,,,1,,1.4,-42.7,4.963,5228.1
28,,,,,,,,2,,1.4,-42.7,4.962,5228.1
30,,,,,,,,4,,1.4,-42.7,4.963,5228.1
35,,,,,,,,1,,1.1,-36.4,4.855,5191.0
30,,,,,,,,7,,-1.8,-34.8,0.646,5008.7
32,,,,,,,,3,,1.4,-36.1,4.966,5228.1
45,,,,,,,,2,,1.4,-36.1,4.965,5228.1
28,,,,,,,,1,,1.1,-36.4,4.856,5191.0
39,,,,,,,,1,,-0.1,-40.4,4.918,5195.8
30,,,,,,,,5,,-1.8,-50.0,1.64,5099.1
30,,,,,,,,2,,1.4,-36.1,4.965,5228.1
45,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
48,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
52,,,,,,,,2,,-1.8,-40.0,0.677,5008.7
42,,,,,,,,7,,1.4,-36.1,4.963,5228.1
71,,,,,,,,1,,-3.4,-26.9,0.742,5017.5
37,,,,,,,,1,,-3.4,-30.1,0.714,5017.5
45,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
34,,,,,,,,1,,1.4,-36.1,4.97,5228.1
30,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
39,,,,,,,,2,,1.4,-41.8,4.961,5228.1
52,,,,,,,,11,,1.1,-36.4,4.859,5191.0
31,,,,,,,,4,,1.4,-42.7,4.961,5228.1
37,,,,,,,,8,,1.4,-41.8,4.958,5228.1
37,,,,,,,,5,,-0.1,-42.0,4.021,5195.8
45,,,,,,,,1,,-2.9,-31.4,0.884,5076.2
39,,,,,,,,1,,-0.1,-40.4,5.045,5195.8
32,,,,,,,,4,,-0.1,-42.0,4.076,5195.8
29,,,,,,,,3,,1.1,-36.4,4.86,5191.0
52,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
40,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
31,,,,,,,,1,,-2.9,-40.8,1.262,5076.2
30,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
34,,,,,,,,1,,-1.8,-50.0,1.726,5099.1
51,,,,,,,,5,,1.4,-36.1,4.964,5228.1
34,,,,,,,,3,,1.4,-42.7,4.957,5228.1
37,,,,,,,,2,,1.4,-41.8,4.959,5228.1
41,,,,,,,,4,,1.4,-36.1,4.964,5228.1
30,,,,,,,,1,,1.4,-41.8,4.967,5228.1
51,,,,,,,,3,,1.4,-41.8,4.864,5228.1
29,,,,,,,,1,,1.4,-42.7,4.96,5228.1
32,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
30,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
26,,,,,,,,2,,-2.9,-33.6,0.979,5076.2
37,,,,,,,,6,,1.4,-42.7,4.957,5228.1
31,,,,,,,,4,,1.4,-36.1,4.963,5228.1
31,,,,,,,,2,,1.4,-42.7,4.957,5228.1
26,,,,,,,,2,,1.4,-42.7,4.957,5228.1
52,,,,,,,,1,,-1.8,-46.2,1.244,5099.1
59,,,,,,,,2,,1.1,-36.4,4.86,5191.0
48,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
57,,,,,,,,19,,1.4,-42.7,4.962,5228.1
39,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
54,,,,,,,,1,,1.4,-42.7,4.962,5228.1
30,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
21,,,,,,,,1,,-3.4,-30.1,0.716,5017.5
29,,,,,,,,2,,1.4,-36.1,4.964,5228.1
30,,,,,,,,12,,1.4,-36.1,4.962,5228.1
58,,,,,,,,1,,1.4,-42.7,4.961,5228.1
56,,,,,,,,2,,-1.8,-46.2,1.354,5099.1
37,,,,,,,,4,,1.4,-42.7,4.962,5228.1
70,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
30,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
27,,,,,,,,6,,-1.8,-46.2,1.244,5099.1
45,,,,,,,,1,,1.1,-36.4,4.859,5191.0
88,,,,,,,,1,,-1.8,-50.0,1.663,5099.1
35,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
31,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
51,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
31,,,,,,,,1,,1.4,-36.1,4.963,5228.1
49,,,,,,,,3,,1.4,-42.7,4.96,5228.1
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
42,,,,,,,,1,,1.1,-36.4,4.857,5191.0
53,,,,,,,,1,,1.4,-36.1,4.97,5228.1
32,,,,,,,,1,,1.1,-36.4,4.856,5191.0
33,,,,,,,,2,,1.4,-42.7,4.96,5228.1
32,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
43,,,,,,,,4,,-1.8,-46.2,1.344,5099.1
30,,,,,,,,4,,-1.8,-47.1,1.405,5099.1
57,,,,,,,,5,,1.4,-36.1,4.962,5228.1
35,,,,,,,,1,,-1.8,-46.2,1.25,5099.1
48,,,,,,,,1,,-3.4,-26.9,0.74,5017.5
32,,,,,,,,5,,1.4,-36.1,4.964,5228.1
23,,,,,,,,3,,1.4,-42.7,4.961,5228.1
34,,,,,,,,2,,1.4,-41.8,4.961,5228.1
24,,,,,,,,1,,1.4,-42.7,4.963,5228.1
34,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
26,,,,,,,,14,,1.4,-41.8,4.959,5228.1
29,,,,,,,,2,,1.1,-36.4,4.859,5191.0
39,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
37,,,,,,,,1,,1.4,-36.1,4.963,5228.1
32,,,,,,,,1,,1.4,-41.8,4.959,5228.1
37,,,,,,,,4,,1.4,-42.7,4.961,5228.1
23,,,,,,,,2,,-3.0,-33.0,0.708,5023.5
45,,,,,,,,2,,1.4,-42.7,4.962,5228.1
29,,,,,,,,1,,-1.8,-46.2,1.244,5099.1
37,,,,,,,,1,,1.1,-36.4,4.857,5191.0
57,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
31,,,,,,,,1,,1.4,-41.8,4.959,5228.1
41,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,2,,1.4,-42.7,4.963,5228.1
46,,,,,,,,3,,1.1,-36.4,4.857,5191.0
39,,,,,,,,1,,-1.7,-38.3,0.898,4991.6
57,,,,,,,,1,,1.1,-36.4,4.856,5191.0
48,,,,,,,,2,,1.4,-42.7,4.963,5228.1
38,,,,,,,,1,,1.4,-41.8,4.961,5228.1
38,,,,,,,,1,,1.4,-36.1,4.966,5228.1
32,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
38,,,,,,,,1,,1.4,-36.1,4.963,5228.1
42,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
33,,,,,,,,1,,-3.4,-29.8,0.741,5017.5
36,,,,,,,,5,,-0.1,-42.0,4.153,5195.8
25,,,,,,,,4,,1.1,-36.4,4.864,5191.0
45,,,,,,,,1,,1.1,-36.4,4.855,5191.0
41,,,,,,,,1,,-0.1,-40.4,4.968,5195.8
36,,,,,,,,4,,1.4,-42.7,4.963,5228.1
45,,,,,,,,3,,1.1,-36.4,4.86,5191.0
47,,,,,,,,2,,1.4,-41.8,4.865,5228.1
50,,,,,,,,4,,1.4,-41.8,4.96,5228.1
29,,,,,,,,2,,1.1,-36.4,4.855,5191.0
62,,,,,,,,2,,-2.9,-31.4,0.825,5076.2
50,,,,,,,,1,,1.4,-36.1,4.965,5228.1
42,,,,,,,,6,,-1.8,-46.2,1.354,5099.1
34,,,,,,,,2,,-1.8,-46.2,1.313,5099.1
30,,,,,,,,7,,-0.1,-42.0,4.076,5195.8
49,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
50,,,,,,,,4,,-1.8,-46.2,1.327,5099.1
44,,,,,,,,2,,1.1,-36.4,4.864,5191.0
39,,,,,,,,1,,1.4,-36.1,4.966,5228.1
39,,,,,,,,3,,1.1,-36.4,4.857,5191.0
42,,,,,,,,4,,-1.8,-46.2,1.281,5099.1
43,,,,,,,,1,,1.4,-42.7,4.962,5228.1
41,,,,,,,,2,,1.1,-36.4,4.855,5191.0
34,,,,,,,,2,,-3.4,-30.1,0.716,5017.5
54,,,,,,,,2,,1.4,-42.7,4.962,5228.1
49,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
40,,,,,,,,1,,1.4,-36.1,4.963,5228.1
40,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
52,,,,,,,,1,,-1.8,-34.6,0.654,5008.7
26,,,,,,,,1,,-2.9,-40.8,1.262,5076.2
29,,,,,,,,2,,1.4,-41.8,4.96,5228.1
39,,,,,,,,1,,-0.1,-40.4,5.0,5195.8
59,,,,,,,,2,,1.4,-42.7,4.961,5228.1
31,,,,,,,,4,,1.4,-42.7,4.96,5228.1
48,,,,,,,,6,,1.4,-42.7,4.968,5228.1
31,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
53,,,,,,,,1,,1.1,-36.4,4.856,5191.0
57,,,,,,,,1,,1.4,-41.8,4.961,5228.1
34,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
29,,,,,,,,3,,-1.8,-46.2,1.281,5099.1
37,,,,,,,,2,,1.4,-42.7,4.962,5228.1
37,,,,,,,,2,,1.4,-36.1,4.965,5228.1
31,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
30,,,,,,,,6,,1.4,-42.7,4.962,5228.1
33,,,,,,,,1,,1.4,-42.7,4.96,5228.1
27,,,,,,,,4,,1.4,-42.7,4.963,5228.1
44,,,,,,,,1,,-1.8,-46.2,1.244,5099.1
32,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
55,,,,,,,,2,,1.4,-42.7,4.961,5228.1
36,,,,,,,,1,,1.1,-36.4,4.856,5191.0
61,,,,,,,,1,,-1.8,-34.6,0.638,5008.7
29,,,,,,,,8,,1.4,-41.8,4.962,5228.1
29,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
39,,,,,,,,1,,1.4,-41.8,4.958,5228.1
34,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
38,,,,,,,,2,,-1.8,-46.2,1.327,5099.1
33,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
47,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
53,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
28,,,,,,,,2,,-1.8,-40.0,0.697,5008.7
43,,,,,,,,2,,1.1,-36.4,4.857,5191.0
40,,,,,,,,1,,1.4,-36.1,4.966,5228.1
39,,,,,,,,4,,1.4,-42.7,4.96,5228.1
53,,,,,,,,1,,1.4,-41.8,4.967,5228.1
33,,,,,,,,2,,1.1,-36.4,4.855,5191.0
31,,,,,,,,4,,1.4,-41.8,4.962,5228.1
31,,,,,,,,8,,-1.8,-46.2,1.299,5099.1
50,,,,,,,,6,,-0.1,-42.0,4.076,5195.8
42,,,,,,,,4,,-0.1,-42.0,4.12,5195.8
37,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
44,,,,,,,,1,,1.4,-41.8,4.865,5228.1
52,,,,,,,,1,,-1.7,-40.3,0.846,4991.6
43,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
68,,,,,,,,4,,-1.8,-50.0,1.538,5099.1
52,,,,,,,,2,,1.4,-42.7,4.955,5228.1
43,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
37,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
57,,,,,,,,2,,1.4,-36.1,4.965,5228.1
49,,,,,,,,3,,1.1,-36.4,4.857,5191.0
40,,,,,,,,1,,1.4,-42.7,4.96,5228.1
22,,,,,,,,1,,1.4,-42.7,4.962,5228.1
47,,,,,,,,5,,1.4,-41.8,4.961,5228.1
52,,,,,,,,12,,1.4,-42.7,4.962,5228.1
52,,,,,,,,1,,1.1,-36.4,4.857,5191.0
